f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,label,label_flip
0,36,76.16594,0,0,0,90,0,1,771,0,1,1,3,0,1,1,208,262,848,484,1,0
3,39,85.46568,0,0,1,100,0,0,22,1,1,0,2,0,0,0,385,487,993,546,0,0
0,35,87.71084,0,1,0,90,0,0,516,0,1,1,1,0,1,0,229,560,838,930,1,0
0,41,67.93174,0,1,0,100,0,0,0,0,1,0,1,0,1,0,206,490,992,952,1,1
0,36,77.91649,0,0,0,100,0,0,0,1,0,0,1,0,1,0,485,385,441,571,0,0
2,37,79.58547,0,1,0,100,0,1,0,0,1,1,1,0,1,1,250,456,1451,540,0,0
0,31,71.9208,0,0,0,100,0,0,9,0,1,0,1,0,0,1,482,462,1151,992,1,1
3,23,84.94841,0,0,0,100,0,1,392,0,1,1,2,0,1,1,271,287,1033,948,1,1
3,27,68.24868,0,1,0,100,0,1,3,0,1,0,1,0,1,0,330,672,911,843,1,1
0,24,77.56298,0,0,0,100,0,0,5,0,1,0,1,0,1,0,371,307,1196,1771,1,0
3,27,85.65176,0,0,0,90,0,1,454,0,1,1,3,0,1,1,285,266,1610,690,0,0
0,35,67.47878,0,1,0,100,1,1,20,0,1,1,3,0,1,0,293,493,1728,1790,1,1
3,34,77.71246,0,1,0,100,0,1,1,0,1,0,1,0,1,0,412,383,816,1737,0,0
1,34,70.30166,0,0,0,100,0,1,8,1,0,0,1,0,1,1,283,472,1558,571,0,0
1,40,67.56697,1,0,0,100,0,1,406,0,0,1,3,0,1,0,242,268,1133,1645,1,1
1,36,71.31412,0,1,0,90,0,1,780,0,1,1,3,0,1,0,209,308,965,810,1,0
2,26,85.52312,0,1,0,100,0,0,908,0,1,0,1,0,1,0,452,341,1124,806,1,1
0,33,57.79857,0,1,0,100,0,1,189,0,1,1,3,0,1,0,295,346,690,1026,1,1
0,39,78.62314,0,0,0,100,0,1,0,1,1,1,3,0,0,0,459,595,1347,443,1,0
3,47,70.18459,0,1,0,90,0,1,0,0,1,0,2,0,1,1,299,474,821,664,1,0
0,56,70.92507,0,1,0,100,0,1,835,1,1,1,2,0,0,0,305,168,612,920,0,0
2,30,71.83339,0,1,0,100,0,1,903,0,1,1,3,0,1,0,177,329,847,1159,1,0
3,35,72.86279,1,1,0,90,0,1,0,0,1,0,3,0,1,1,184,353,749,1242,1,1
2,34,70.70373,0,1,0,79,0,1,158,1,1,0,3,0,0,1,199,396,1136,663,0,0
3,30,76.63715,0,1,1,100,0,0,9,0,1,0,1,0,1,0,411,351,2294,920,0,0
3,29,76.52738,0,1,0,100,0,0,32,1,1,0,1,0,1,0,420,575,513,622,0,0
0,24,66.97422,0,0,0,100,0,1,825,1,1,1,2,0,1,1,233,358,525,1813,1,0
2,36,78.08544,0,1,0,100,0,0,0,1,1,0,1,0,1,0,410,582,487,1708,0,0
0,41,73.98954,0,1,0,90,0,1,946,0,1,1,2,0,1,0,258,428,668,1552,1,0
3,40,67.52786,0,0,0,100,0,1,290,0,1,1,2,0,0,0,369,484,888,927,1,1
3,31,68.581,0,1,0,100,0,1,403,0,1,1,3,0,0,1,215,218,1307,788,1,1
0,21,82.86205,0,1,0,100,0,0,15,1,1,0,1,0,1,0,267,489,870,500,0,0
0,29,69.00347,0,1,0,100,0,0,0,0,1,1,1,0,1,1,217,596,1463,1085,0,0
0,24,80.24302,0,1,0,100,0,0,5,0,1,0,1,0,1,1,346,301,686,961,0,0
2,54,71.26202,0,1,0,90,0,1,789,1,1,1,3,0,0,0,475,219,2306,800,1,1
2,36,70.00738,0,1,0,90,0,1,363,1,1,1,2,0,1,0,233,210,1681,1396,1,0
3,23,57.2434,0,0,0,100,0,1,832,0,1,1,3,0,1,1,227,242,794,585,1,0
3,29,70.64995,0,0,0,90,1,1,430,0,1,1,3,0,1,1,342,201,611,1388,0,0
0,41,95.20885,0,1,0,90,0,0,788,1,1,0,1,0,1,1,261,471,980,1241,0,0
3,28,76.59098,0,1,0,90,0,1,7,0,1,1,1,0,1,0,373,567,872,734,0,0
0,24,58.8182,0,1,0,100,0,0,25,0,1,0,2,0,1,1,196,366,885,682,1,1
3,38,70.71297,0,1,0,100,0,1,267,0,1,1,3,0,1,0,169,355,766,937,1,1
0,30,72.3426,1,0,0,100,0,1,406,0,1,1,3,0,0,0,237,333,1462,547,1,0
0,29,63.6349,0,1,0,80,0,1,443,0,1,1,3,0,0,0,256,274,807,1010,1,0
0,35,70.36781,0,1,0,100,0,1,0,0,1,0,1,0,1,0,295,659,1156,626,1,1
2,30,74.76917,1,0,1,100,0,1,453,0,1,1,3,0,1,1,231,274,480,1080,1,0
2,35,64.57198,0,1,0,100,0,1,299,0,1,1,3,0,1,0,245,343,1248,775,1,0
3,39,66.42058,0,1,1,100,0,1,161,0,1,1,2,0,1,1,250,331,1118,941,1,0
0,32,78.12343,0,0,0,100,0,1,401,0,1,1,3,0,1,0,222,250,1288,785,1,0
3,51,91.61813,0,1,0,100,0,1,0,0,1,0,1,0,1,0,335,349,2329,592,1,1
0,46,56.61815,0,1,0,100,0,1,25,0,1,0,1,0,0,1,204,303,766,1105,1,1
1,26,74.6939,0,1,0,90,0,0,830,0,1,0,3,0,1,0,251,348,651,658,1,1
0,35,71.89319,0,1,1,100,0,0,0,1,1,0,1,0,1,0,251,460,738,2219,1,0
3,37,73.71983,0,0,0,100,0,1,1249,0,1,0,1,0,1,1,315,243,1876,1239,0,0
1,32,72.86392,0,1,0,90,0,1,832,0,1,1,3,0,1,0,244,424,497,422,1,0
0,26,77.20401,0,0,0,100,0,1,0,0,1,0,1,1,0,0,333,496,948,935,0,0
0,21,91.13696,0,1,0,100,0,1,161,1,1,1,2,0,1,1,261,572,2473,567,1,1
3,37,79.84195,1,0,0,100,0,1,81,1,1,0,1,0,1,0,369,473,1430,930,1,1
0,39,73.57784,1,0,0,100,0,1,491,0,1,1,3,0,0,1,402,255,1594,630,1,0
3,28,113.3974,0,1,0,100,1,1,0,0,1,0,1,0,0,0,289,477,1836,709,1,1
0,18,69.67486,0,1,0,90,0,1,119,0,1,1,3,1,1,1,172,300,1577,645,1,0
0,33,73.66342,0,0,1,100,0,1,805,0,1,1,3,1,1,0,147,365,1187,824,1,1
2,37,82.87028,0,1,0,90,0,1,276,1,1,1,3,0,1,1,247,412,808,1623,1,0
2,31,75.19451,0,0,0,100,0,0,0,0,1,0,1,0,1,0,338,389,1361,982,1,0
3,15,79.87383,0,1,0,100,0,1,449,0,1,0,1,0,1,1,316,614,756,853,0,0
2,39,59.98353,1,0,0,100,0,1,1300,0,1,1,3,0,0,0,361,487,1201,624,1,1
3,57,70.77253,0,1,0,100,0,1,511,0,1,1,3,0,0,0,360,547,1054,788,0,0
0,33,72.61567,0,1,0,100,0,1,321,0,1,1,2,0,0,1,208,322,605,462,0,0
3,44,66.39993,0,1,0,90,0,0,17,1,1,1,1,0,1,0,187,301,1321,547,1,1
0,40,80.77897,0,1,1,100,0,1,211,0,1,1,2,0,0,1,243,401,909,945,1,1
0,35,77.84182,0,0,0,100,0,1,9,0,1,1,2,0,0,1,433,326,1496,1288,0,0
0,37,67.97015,0,1,0,90,0,1,465,1,1,1,3,0,1,0,266,233,803,662,1,1
2,26,62.02804,0,1,0,90,0,1,912,0,1,1,3,0,1,0,223,295,714,788,1,1
0,26,79.3137,0,0,1,100,0,0,0,1,1,0,1,0,0,1,251,296,2468,998,0,0
2,36,58.86554,0,1,0,100,0,1,130,1,1,0,2,0,1,1,259,297,699,993,1,0
0,38,56.15737,0,0,0,100,0,1,0,1,1,0,1,0,1,1,237,723,2479,1839,0,0
3,27,72.96154,0,1,0,100,0,1,949,0,1,1,3,0,1,0,229,238,1431,1660,1,0
1,25,97.2921,0,1,0,100,0,0,0,0,1,0,1,0,1,0,372,500,904,1567,0,0
3,27,83.68372,0,1,0,90,0,0,0,0,1,0,1,0,1,0,441,365,688,1670,0,0
1,39,55.59403,0,0,0,100,0,1,841,0,1,1,3,0,1,0,151,225,1169,1067,1,0
1,54,105.6324,0,1,0,100,0,1,967,0,1,1,3,0,1,0,231,383,1150,1409,1,1
0,28,78.76057,0,1,0,100,0,0,0,0,1,0,1,0,1,0,350,578,1556,600,1,1
1,27,69.7054,0,0,1,90,0,1,2,1,1,0,2,0,1,1,210,612,561,967,0,0
0,32,80.06434,0,1,0,100,0,1,16,0,1,0,3,0,0,0,215,622,1805,1642,1,0
0,39,71.70882,0,0,0,100,0,1,1,1,0,1,2,1,0,0,403,280,1459,607,0,0
0,30,64.86038,0,1,0,100,0,1,0,0,1,1,3,0,0,1,427,164,1164,525,1,0
3,39,78.85062,0,1,0,81,0,0,0,0,1,1,3,0,1,0,221,254,636,1326,1,1
0,37,94.32333,0,1,0,100,0,0,0,0,1,1,2,1,1,0,265,287,1018,1135,1,1
2,34,96.44004,0,0,0,100,0,0,0,0,1,0,1,0,1,1,449,429,702,1021,0,0
3,32,74.84689,0,1,1,90,0,1,466,0,1,1,2,0,1,0,376,558,566,556,1,0
2,37,89.78189,1,0,0,100,0,1,786,1,0,1,3,0,1,1,342,456,601,962,1,1
2,30,58.40818,0,1,0,100,0,1,216,0,1,1,3,0,1,0,195,447,700,1077,0,0
2,34,81.21725,0,1,0,100,0,1,0,1,1,1,1,1,1,0,476,472,910,741,1,0
3,37,65.81029,0,0,0,100,0,1,480,0,1,1,3,0,0,0,201,247,813,1018,1,0
3,36,71.34522,0,1,0,100,0,1,355,1,1,1,3,0,1,1,212,449,3577,1034,1,1
2,38,73.36707,0,1,0,100,0,1,499,0,1,1,2,0,0,0,229,447,776,809,1,1
3,42,69.85262,0,0,0,100,0,1,821,1,1,1,3,0,1,1,501,503,1215,721,0,0
2,31,80.55435,0,1,0,100,0,1,54,1,1,0,2,1,1,0,370,356,821,718,1,1
0,34,72.69799,0,1,0,100,0,1,19,0,1,1,1,0,1,1,262,441,620,553,0,0
3,19,76.01253,0,0,0,90,0,1,8,0,1,1,2,0,1,1,370,690,1133,705,0,0
2,31,83.69077,0,0,0,90,0,1,353,0,1,1,2,0,1,0,310,298,607,472,1,1
0,23,60.8024,0,0,0,100,0,1,1165,0,1,1,3,0,0,1,294,247,1507,1081,1,0
3,32,74.63718,0,0,0,90,0,0,17,0,1,0,1,0,1,0,530,633,1232,619,0,0
0,33,76.64478,0,1,0,100,0,1,340,0,0,1,2,1,1,0,506,554,663,655,0,0
3,35,77.40334,0,0,1,100,0,0,0,0,1,0,1,0,1,0,930,387,763,904,0,0
0,46,67.58437,0,0,0,100,0,1,356,1,0,1,2,0,0,0,406,485,1536,581,1,0
0,24,66.46994,1,0,0,100,0,0,114,1,0,1,2,0,0,1,249,201,1495,809,0,0
2,22,75.44784,0,0,0,80,0,1,1037,0,0,0,3,0,1,0,210,478,529,1251,1,0
3,32,74.83005,0,0,0,100,0,1,3,1,0,0,1,0,0,1,362,579,840,915,0,0
0,36,77.98166,0,1,0,90,1,1,864,0,1,1,3,1,0,1,198,226,968,773,1,0
2,28,66.22957,0,1,0,100,1,1,0,0,1,1,1,0,0,1,302,350,1148,609,0,0
3,21,76.13742,0,1,0,100,0,0,0,0,1,0,1,0,1,1,414,557,802,1748,0,0
0,39,81.84073,0,1,0,100,0,0,0,1,0,0,1,0,1,0,234,361,1323,608,0,0
0,41,57.31023,0,0,0,90,0,1,11,0,1,0,1,0,1,0,651,378,721,1377,0,0
0,27,67.96292,0,1,0,100,0,1,1009,1,1,1,2,0,1,0,202,401,820,503,1,1
3,59,89.38625,0,1,0,90,0,1,787,0,1,1,3,0,1,0,294,489,897,1088,1,1
2,36,67.65427,0,0,0,90,0,1,1554,0,1,1,3,0,1,1,222,402,987,820,0,0
0,28,74.45108,0,1,1,100,0,1,0,0,1,0,1,1,1,1,405,357,772,1968,1,0
3,35,80.33954,0,0,1,100,0,1,260,1,1,1,3,0,0,0,229,372,709,768,0,0
2,32,61.20649,0,1,0,90,0,1,318,0,1,0,1,0,1,0,449,523,770,1102,1,0
0,32,71.86076,0,1,0,100,0,1,531,0,1,1,3,0,1,0,344,394,599,801,1,0
0,29,63.81441,0,0,0,100,0,1,177,1,1,1,2,0,0,1,272,246,1554,632,1,0
3,29,56.32995,0,1,1,90,0,1,746,0,1,1,2,0,1,1,244,350,1798,944,0,0
3,39,89.01713,0,1,0,90,0,1,433,0,1,1,3,0,1,0,221,228,878,917,1,0
3,45,75.38998,0,1,0,100,0,0,0,0,1,0,1,1,1,1,269,346,1130,825,0,0
0,23,83.20309,0,1,0,90,0,1,326,0,0,1,3,0,1,1,202,381,792,960,0,0
2,36,64.8347,0,0,1,90,0,1,139,0,1,1,3,0,1,1,263,310,525,762,1,1
0,37,80.80073,0,1,0,90,1,1,813,1,1,1,2,0,0,1,258,178,1513,705,1,0
0,24,75.72715,0,1,0,100,0,1,220,0,0,1,3,0,1,0,214,635,647,612,0,0
2,39,60.69078,0,0,0,100,0,1,796,0,1,1,3,0,1,0,275,529,1014,1117,0,0
0,31,67.46322,0,0,0,90,1,1,12,1,0,0,3,0,0,0,223,372,830,1398,1,0
0,28,75.19747,0,1,0,100,0,0,0,0,1,0,1,0,1,0,421,787,899,1386,0,0
2,38,63.0339,0,1,0,100,0,0,0,0,1,0,1,0,1,0,331,735,1158,606,0,0
3,30,73.27915,0,1,0,100,0,0,8,1,1,1,1,0,1,0,259,533,920,844,0,0
0,23,79.92769,0,1,0,100,0,0,0,1,1,0,1,0,0,1,204,492,1527,950,0,0
2,37,88.05872,0,0,0,100,1,1,251,0,1,1,3,1,1,0,281,297,1144,607,1,1
0,41,74.55933,0,0,1,100,0,0,15,1,1,0,1,0,1,1,409,1025,936,1178,0,0
3,30,80.94826,0,1,0,90,0,0,2,0,1,0,1,0,1,1,553,658,2067,605,0,0
2,33,73.17695,0,1,1,100,0,1,700,1,1,1,1,1,0,0,302,330,1313,978,0,0
0,45,72.34912,0,0,0,90,0,1,782,0,1,1,3,0,0,1,206,192,983,1254,1,0
3,38,70.11425,0,1,0,90,0,0,41,0,1,0,1,0,1,0,344,331,784,469,0,0
3,47,80.87403,0,1,0,100,0,1,961,0,1,1,3,0,1,0,249,389,817,485,1,1
0,35,78.18772,0,1,1,100,0,1,149,1,1,1,2,1,1,1,167,507,776,632,1,0
1,50,73.06037,0,1,0,100,0,1,159,1,1,1,3,0,1,0,406,269,1508,768,1,0
2,40,78.37133,0,1,0,100,0,1,840,0,1,1,2,0,1,0,174,302,533,803,1,1
3,37,95.88178,0,1,0,100,0,0,0,0,1,0,1,0,1,0,201,693,1165,1774,1,0
0,27,64.98539,0,0,0,100,0,0,0,0,1,0,1,0,0,1,283,468,2765,840,0,0
3,27,63.32451,1,0,0,100,0,1,214,1,0,1,3,0,1,1,268,305,885,1157,1,1
0,28,74.00262,0,0,1,100,0,1,1602,1,0,1,3,0,1,0,402,281,484,1007,1,1
3,35,70.46898,0,1,0,100,0,1,993,0,1,1,3,0,1,0,194,419,1861,675,1,0
2,41,70.48101,0,1,0,100,0,1,0,0,1,0,3,0,0,1,275,438,1672,781,1,1
0,43,67.37717,0,1,0,100,0,1,478,0,1,1,2,0,1,1,370,269,804,885,0,0
2,30,62.37356,0,1,0,100,0,1,1135,0,0,0,1,0,1,0,235,411,699,414,0,0
0,43,60.39168,0,0,0,100,0,1,193,1,1,1,3,0,1,0,249,168,657,575,1,1
3,27,81.3656,0,1,0,90,1,1,0,0,1,1,3,0,0,0,176,413,730,1097,1,0
0,41,69.25979,0,1,0,100,0,0,15,0,1,0,2,0,0,0,256,369,712,625,1,1
2,33,60.12018,0,1,0,90,0,1,913,0,0,1,3,0,1,0,350,266,647,1092,1,0
1,37,65.73933,0,1,0,100,0,1,810,0,1,1,2,0,1,0,217,426,1091,812,1,0
0,37,95.6553,0,1,0,80,1,1,340,0,1,1,3,0,0,0,237,382,673,553,1,1
1,31,78.66119,0,1,0,100,0,0,25,0,1,0,1,0,1,1,298,744,2822,1042,0,0
0,42,67.23576,0,0,0,90,0,1,182,0,1,1,2,0,1,0,196,365,531,890,0,0
0,39,67.36117,0,1,1,100,0,0,0,1,1,0,1,0,1,0,450,374,718,828,0,0
0,33,89.17105,0,1,0,100,0,1,36,1,1,1,1,1,0,0,234,297,797,667,1,1
2,36,67.95987,0,0,0,90,0,1,1569,1,0,1,3,0,1,1,370,447,608,496,0,0
2,45,66.5496,0,0,0,90,0,1,951,0,1,1,3,0,1,0,357,495,1387,454,1,1
0,28,64.68824,0,0,0,100,0,1,25,0,1,1,2,0,1,0,263,274,1234,1490,1,1
3,37,64.93723,0,1,0,100,0,1,835,0,1,1,3,0,0,0,282,350,723,1156,1,1
2,30,62.76184,1,1,0,100,0,1,427,0,1,0,1,1,1,0,372,417,1088,1269,0,0
0,44,96.7026,0,1,1,90,0,1,251,0,1,1,3,0,0,0,180,200,2241,513,1,0
2,27,76.61389,0,1,0,90,0,1,775,0,1,1,2,0,1,0,228,380,1926,732,1,0
0,25,117.06164,0,0,0,100,0,0,3,1,1,0,1,0,0,0,462,456,924,1187,1,0
0,27,60.35285,0,1,0,90,0,1,410,0,1,1,3,0,1,0,288,392,652,840,1,0
0,30,79.68545,0,0,0,90,0,1,0,1,0,0,1,0,1,1,517,556,1758,959,0,0
0,28,74.91911,0,1,0,100,0,1,698,1,1,1,3,0,1,0,271,261,738,794,1,0
2,28,62.80461,0,0,0,100,0,1,457,0,0,1,3,0,0,1,261,226,1204,638,1,1
1,37,61.11009,0,1,0,90,0,0,0,0,1,1,1,0,0,1,377,318,767,1189,1,0
2,36,79.84795,0,1,0,100,0,1,171,1,1,1,2,0,0,0,179,260,729,916,0,0
0,24,68.66639,0,0,0,100,0,1,622,0,1,1,3,0,1,0,438,353,965,935,0,0
1,38,60.61198,0,1,0,90,0,1,901,0,1,1,3,0,1,0,195,245,952,1204,1,1
3,41,78.88615,1,1,1,90,1,1,1022,1,1,1,3,0,1,1,358,355,999,1059,1,1
1,30,55.22209,0,1,0,100,0,1,915,0,0,1,3,0,1,0,413,334,673,1276,1,1
0,34,67.85754,0,0,0,100,0,0,0,1,1,1,1,0,0,0,272,472,590,1004,1,1
2,39,62.92641,0,1,0,100,0,1,406,0,1,1,2,0,1,1,313,538,910,1508,0,0
3,28,52.3288,0,0,1,100,0,1,855,1,1,1,1,1,1,0,197,673,1649,872,1,0
3,48,65.42525,0,0,0,100,0,1,398,0,1,1,2,0,1,1,305,443,786,1093,1,0
3,39,72.45086,0,1,0,100,0,1,716,0,1,1,1,0,0,1,407,397,890,905,0,0
3,41,79.3239,0,1,0,100,0,1,387,0,1,1,3,0,1,1,347,524,955,895,0,0
0,41,75.86875,0,1,0,90,0,1,938,0,1,1,3,0,1,0,246,395,1047,635,0,0
1,45,63.74909,0,1,0,100,0,1,475,0,1,1,3,0,1,0,216,303,958,587,0,0
3,26,62.92714,0,0,0,90,0,1,0,1,1,0,1,0,0,0,197,277,548,565,0,0
2,30,76.50639,0,1,0,100,0,0,6,0,1,0,1,0,1,0,580,458,1098,439,0,0
1,31,72.73024,0,0,0,100,0,1,1039,1,1,1,3,0,1,0,211,681,960,1082,0,0
3,43,72.01274,0,1,0,100,0,1,886,0,1,1,2,0,1,0,282,648,1357,1048,0,0
0,33,75.13312,0,0,0,100,0,0,10,1,1,0,2,0,0,0,378,336,710,528,1,1
3,27,65.74185,0,1,0,100,0,0,0,1,1,0,1,0,1,0,307,638,1518,1571,0,0
0,36,67.15976,0,0,0,90,0,1,711,0,1,1,2,0,0,1,213,226,1302,528,1,1
0,28,76.9112,0,1,0,100,0,1,302,0,1,1,3,0,1,0,210,595,807,511,1,0
0,26,78.87801,1,1,1,100,0,1,0,1,1,0,3,0,0,1,314,343,878,864,0,0
1,20,74.87557,0,1,0,100,0,1,841,0,1,1,3,0,1,1,193,341,711,724,1,0
0,25,78.19848,0,0,1,100,0,0,25,0,1,0,1,0,1,0,410,514,1304,599,0,0
0,38,75.60574,0,0,0,90,0,1,184,1,1,1,2,0,0,0,293,366,634,632,0,0
0,36,78.09165,0,1,0,90,1,1,893,0,1,1,2,0,0,1,329,531,1537,570,1,1
3,34,67.47366,0,1,0,100,0,0,25,0,1,0,1,0,1,0,278,560,728,1030,0,0
1,30,80.8322,0,1,0,90,0,1,1,0,0,0,3,0,1,1,325,308,1371,960,1,0
0,27,71.14511,0,1,0,90,0,1,684,0,1,0,2,0,1,0,294,438,1422,965,0,0
0,38,70.76558,0,0,1,90,0,1,101,0,1,1,3,0,1,1,207,247,813,552,1,1
0,33,82.45899,0,1,0,100,0,1,1063,0,1,1,2,0,1,0,417,268,917,614,1,1
0,26,79.76247,0,0,0,100,0,0,0,0,1,0,1,0,0,1,628,524,1899,878,0,0
3,35,121.74284,0,1,0,90,0,1,10,0,1,1,3,0,0,0,534,697,1058,643,0,0
3,45,84.02197,0,1,0,100,0,1,1004,1,1,1,3,0,1,0,210,407,536,1329,0,0
0,46,63.36177,0,1,1,100,0,0,0,0,1,0,1,0,0,0,461,460,716,846,1,1
3,24,69.82283,0,0,0,100,0,1,0,0,1,0,1,0,0,0,520,467,525,602,1,1
2,45,68.92123,0,1,0,100,0,1,954,0,1,1,3,0,1,0,314,482,630,527,1,1
0,35,76.5816,0,0,0,90,0,1,6,1,1,1,1,0,0,0,234,345,465,439,1,1
2,37,74.48681,0,0,0,100,0,0,1,0,0,0,1,0,0,1,424,497,1361,1026,0,0
0,38,79.40571,0,1,0,100,0,1,1003,0,1,1,3,0,0,0,385,348,1843,979,1,1
1,32,84.97275,0,0,0,100,0,1,224,0,1,1,3,1,1,1,252,537,1124,629,1,1
0,31,77.21766,0,0,0,100,0,0,1,1,0,0,1,0,0,0,620,406,884,1069,0,0
0,33,73.90912,0,1,0,100,0,1,935,0,1,1,2,0,1,0,258,331,1983,1021,1,1
2,33,70.22551,0,0,0,100,0,1,111,1,0,1,3,0,1,0,173,301,854,547,1,0
0,50,87.83507,0,1,0,100,0,1,14,1,1,1,2,0,1,0,209,272,491,654,1,1
3,41,69.03831,0,1,1,100,0,1,295,0,1,1,3,0,0,0,196,233,1462,1073,1,0
2,37,64.50584,0,1,1,90,0,1,221,0,1,1,2,0,1,0,405,383,1662,622,1,1
0,36,77.66453,0,1,0,100,0,0,0,0,1,0,2,0,0,1,379,592,765,555,1,1
0,30,76.38734,1,0,0,100,0,1,0,0,1,0,1,0,1,0,288,582,809,1802,1,1
3,43,62.83865,0,1,0,100,0,1,955,0,1,1,3,0,1,0,164,198,1136,660,0,0
1,35,74.93033,0,0,1,100,0,1,363,0,1,1,3,0,1,0,197,219,1462,533,1,1
3,28,64.79439,0,0,0,90,0,1,343,0,1,1,3,0,1,1,354,351,1197,747,1,1
3,38,86.22094,0,0,1,100,0,1,275,1,1,1,1,0,0,1,369,630,528,869,1,1
0,36,88.173,0,0,0,100,0,0,0,0,0,0,1,0,1,0,601,465,970,1039,0,0
2,41,63.40153,0,0,0,100,0,1,486,1,1,1,2,0,1,0,196,562,1293,494,1,1
0,27,74.87924,0,1,0,100,0,0,0,0,1,0,1,1,1,0,396,386,1348,899,0,0
3,30,63.39268,0,1,0,100,0,1,158,0,1,1,3,0,1,0,338,468,762,587,1,1
0,38,71.59869,0,1,0,100,0,1,409,0,1,1,2,0,1,1,195,193,709,347,1,0
0,43,80.17883,0,1,0,100,0,1,0,1,0,0,2,0,1,0,398,358,611,967,1,1
2,42,83.28491,0,1,0,90,0,1,8,0,1,1,1,0,1,1,337,294,1092,551,0,0
3,41,93.83835,0,1,0,100,0,1,0,0,1,0,1,0,1,0,453,396,1364,1814,1,1
0,33,63.05506,0,1,0,90,1,1,914,0,1,1,3,1,0,0,238,347,1259,824,1,1
0,38,84.14623,0,0,0,100,0,0,345,0,1,0,3,0,1,1,678,480,788,655,1,1
3,35,51.88853,0,1,0,100,0,1,3,1,1,1,3,0,1,0,358,419,1141,954,1,1
0,42,72.08521,0,1,0,100,0,1,765,0,1,1,3,1,0,0,244,552,622,827,1,1
1,39,87.13016,0,1,1,90,1,0,0,0,1,0,1,0,0,1,218,625,901,724,1,1
2,30,53.15845,0,0,1,90,0,1,484,0,0,1,3,0,1,0,309,285,712,1296,1,0
0,26,59.15452,0,1,0,100,0,1,381,0,1,1,3,1,0,0,205,519,886,1174,1,1
0,32,90.50148,0,1,1,100,0,1,161,0,1,1,3,1,1,0,223,507,680,879,0,0
3,43,78.09479,0,1,0,90,0,1,682,0,0,1,2,0,1,0,302,309,1033,729,1,1
0,39,75.02854,0,1,0,90,0,1,798,0,1,1,3,0,1,0,326,791,820,646,1,0
0,38,83.31092,0,1,0,100,0,1,379,0,1,1,2,0,1,0,217,536,1779,1014,1,1
3,32,90.46037,0,1,0,90,0,1,356,0,1,1,1,0,1,1,269,394,875,725,0,0
0,35,68.79548,0,1,1,100,0,1,0,0,1,1,1,0,1,0,456,567,651,1085,0,0
3,30,70.67909,0,1,0,90,0,1,828,0,1,1,1,0,1,0,491,336,548,531,0,0
3,48,68.35356,0,1,0,100,0,1,516,0,1,1,3,0,1,0,401,341,2002,826,0,0
3,29,97.02871,0,1,0,90,0,0,0,0,1,0,1,0,1,1,240,436,1794,1273,1,0
0,39,65.11574,0,0,0,100,0,1,167,0,0,1,3,0,1,0,405,615,889,805,0,0
2,30,84.52372,0,0,0,100,0,1,202,0,1,1,2,0,1,1,290,680,883,593,1,0
0,40,78.56176,0,1,1,100,0,1,106,0,1,0,1,0,0,0,277,551,2153,971,1,0
0,45,54.75727,0,1,0,100,0,1,924,1,1,1,3,0,1,1,377,470,1672,786,1,0
3,30,69.15835,0,0,0,100,0,1,335,0,0,1,3,0,1,0,189,715,524,981,1,1
3,38,64.11053,0,1,1,100,0,0,0,1,1,0,1,0,1,0,583,457,2720,1922,0,0
0,39,72.73732,0,1,0,100,0,1,34,0,1,1,2,0,0,0,182,220,711,931,1,0
2,37,77.8717,0,1,0,90,0,1,781,0,1,1,3,0,1,0,349,371,694,909,0,0
0,38,70.05068,0,1,0,100,0,1,478,0,1,1,2,0,1,0,428,363,855,1371,1,1
0,37,77.76929,0,1,0,100,0,0,0,0,1,0,1,0,1,1,389,482,663,1164,1,0
0,37,64.06303,0,1,0,100,0,1,97,0,0,1,3,0,0,1,204,334,726,540,1,1
3,34,77.54082,0,1,0,81,0,1,979,1,1,1,3,0,0,0,269,205,1371,1134,0,0
0,24,85.84206,0,0,0,100,0,1,1031,0,1,1,3,0,0,1,308,191,1114,1055,1,1
2,43,63.28336,0,0,0,90,1,1,741,1,1,1,3,0,1,1,485,441,730,1088,1,1
2,38,84.47849,0,1,0,100,0,0,0,0,1,0,1,0,1,0,305,588,1647,1299,0,0
3,35,84.18239,0,1,0,100,0,1,872,0,1,1,2,1,1,1,235,617,759,1166,0,0
0,39,66.30942,0,1,0,100,0,0,0,1,1,0,1,0,0,0,458,508,877,864,0,0
1,37,70.25638,0,1,0,100,1,0,1221,0,1,0,1,0,0,1,225,529,870,952,0,0
2,27,88.83179,0,1,0,100,0,0,0,0,1,0,1,0,1,1,357,523,2369,675,0,0
2,40,76.86677,0,1,0,90,0,1,499,0,1,1,3,0,0,0,426,346,824,860,1,1
3,34,51.98401,0,1,1,90,0,1,534,0,1,1,2,0,1,0,265,567,794,531,1,0
0,35,67.74448,0,1,0,100,0,1,477,0,1,1,2,0,1,0,323,450,825,1128,0,0
2,29,63.66916,0,1,0,100,0,1,364,1,0,1,3,0,1,1,249,637,682,863,1,1
0,40,66.57754,0,1,0,100,0,0,5,0,1,0,1,0,1,0,466,509,998,658,1,0
3,33,73.68046,0,1,1,100,0,0,1046,1,1,0,2,0,1,0,278,612,956,593,1,0
0,30,67.68931,0,1,1,90,0,1,1293,1,1,1,2,0,1,1,584,352,756,1661,0,0
